Time,Distance
8.778505420684814453e+01,6.139545898437500000e+02
8.781624007225036621e+01,6.144594726562500000e+02
8.784787988662719727e+01,6.144594726562500000e+02
8.787917089462280273e+01,6.139775390625000000e+02
8.791041278839111328e+01,6.139455566406250000e+02
8.794402670860290527e+01,6.135732421875000000e+02
8.797342991828918457e+01,6.141306152343750000e+02
8.800467276573181152e+01,6.136291503906250000e+02
8.803594756126403809e+01,6.145512695312500000e+02
8.807283806800842285e+01,6.139487304687500000e+02
8.810372304916381836e+01,6.132768554687500000e+02
8.813372302055358887e+01,6.138100585937500000e+02
8.816421699523925781e+01,6.137880859375000000e+02
8.819410300254821777e+01,6.133393554687500000e+02
8.822402501106262207e+01,6.138967285156250000e+02
8.825460171699523926e+01,6.135100097656250000e+02
8.828451967239379883e+01,6.137036132812500000e+02
8.831740045547485352e+01,6.137036132812500000e+02
8.834795475006103516e+01,6.131972656250000000e+02
8.837987112998962402e+01,6.136196289062500000e+02
8.841078686714172363e+01,6.143469238281250000e+02
8.844271206855773926e+01,6.137260742187500000e+02
8.847848415374755859e+01,6.143403320312500000e+02
8.850942564010620117e+01,6.139013671875000000e+02
8.854136085510253906e+01,6.142319335937500000e+02
8.857354092597961426e+01,6.137763671875000000e+02
8.860844588279724121e+01,6.131704101562500000e+02
8.863837170600891113e+01,6.136347656250000000e+02
8.867045855522155762e+01,6.138657226562500000e+02
8.869940519332885742e+01,6.140703125000000000e+02
8.873631715774536133e+01,6.135573730468750000e+02
8.876841545104980469e+01,6.141169433593750000e+02
8.880032038688659668e+01,6.137116699218750000e+02
8.883123469352722168e+01,6.136088867187500000e+02
8.886070799827575684e+01,6.139580078125000000e+02
8.889063644409179688e+01,6.133942871093750000e+02
8.892055678367614746e+01,6.141376953125000000e+02
8.895106601715087891e+01,6.138647460937500000e+02
8.898430585861206055e+01,6.138647460937500000e+02
8.901522588729858398e+01,6.138974609375000000e+02
8.904754018783569336e+01,6.134409179687500000e+02
8.907745742797851562e+01,6.136467285156250000e+02
8.910937190055847168e+01,6.133198242187500000e+02
8.913930654525756836e+01,6.132517089843750000e+02
8.917179465293884277e+01,6.129777832031250000e+02
8.920367765426635742e+01,6.140422363281250000e+02
8.923726248741149902e+01,6.132319335937500000e+02
8.926578116416931152e+01,6.133190917968750000e+02
8.929666328430175781e+01,6.134348144531250000e+02
8.932661867141723633e+01,6.142656250000000000e+02
8.935701656341552734e+01,6.141120605468750000e+02
8.938893032073974609e+01,6.136606445312500000e+02
8.941888284683227539e+01,6.137951660156250000e+02
8.944940280914306641e+01,6.137951660156250000e+02
8.948037266731262207e+01,6.138359375000000000e+02
8.951324677467346191e+01,6.135722656250000000e+02
8.954472446441650391e+01,6.144104003906250000e+02
8.957564663887023926e+01,6.136582031250000000e+02
8.961844444274902344e+01,6.134897460937500000e+02
8.964809608459472656e+01,6.135234375000000000e+02
8.968001008033752441e+01,6.136518554687500000e+02
8.970993041992187500e+01,6.134531250000000000e+02
8.974941778182983398e+01,6.136203613281250000e+02
8.978036904335021973e+01,6.134934082031250000e+02
8.981328153610229492e+01,6.133422851562500000e+02
8.984479355812072754e+01,6.135737304687500000e+02
